Sweet Smell of Success,,United States,1957
Fireman&CM^ The,,United States,1916
Manchurian Candidate&CM^ The,,United States,1962
Swept Away,,Italy,1974
Try and Get Me!,,United States,1950
To Die For,,United States; United Kingdom,1995
That’s Life!,,United States,1986
Lore,,Australia; Germany,2012
Track of the Cat,,United States,1954
Charlotte’s Web,,United States,1973
Blue Dahlia&CM^ The,,United States,1946
In nomine Patris,,United States,2019
Annie,,United States,1982
Creature from the Black Lagoon,,United States,1954
Incident&CM^ The,,United States,1967
Set-Up&CM^ The,,United States,1949
Twist,,Canada,1992
Naal,,India,2018
Death of a Salesman,,United States,1985
Michigan Avenue,,United States,1973
Invasion of the Body Snatchers,,United States,1978
Cotton Comes to Harlem,,United States,1970
Is Paris Burning?,,United States; France,1966
Balcony&CM^ The,,United States,1963
Wild Combination: A Portrait of Arthur Russell,,United States,2008
Crowd&CM^ The,,United States,1928
Chinatown,,United States,1974
35 Shots of Rum,,France,2008
He Who Gets Slapped,,United States,1924
Dragonwyck,,United States,1946
One A.M.,,United States,1916
Little Murders,,United States,1971
La Cage aux Folles,,France,1978
Three on a Match,,United States,1932
Sunday in the Country&CM^ A,,France,1984
Butter on the Latch,,United States,2013
Quiet American&CM^ The,,United States,1958
Once There Was Brasilia,,Brazil,2017
Fear of a Black Hat,,United States,1993
Tom Thumb,,France,2001
This Is the Night,,United States,1932
Prisoner of Zenda&CM^ The,,United States,1952
Indiscreet,,United Kingdom,1958
Very Curious Girl&CM^ A,,France,1969
From the East,,Belgium; France,1993
Hottest August&CM^ The,,United States,2019
Kagemusha,,Japan,1980
What Ever Happened to Baby Jane?,,United States,1962
Rachel and the Stranger,,United States,1948
Servant&CM^ The,,United Kingdom,1963
No Data Plan,,United States,2019
Dance&CM^ Girl&CM^ Dance,,United States,1940
Hell’s Heroes,,United States,1929
Eyes of Laura Mars,,United States,1978
That Uncertain Feeling,,United States,1941
Make Way for Tomorrow,,United States,1937
My Twentieth Century,,Hungary,1989
Dear Zachary: A Letter to a Son About His Father,,United States,2008
Creepy,,Japan,2016
Oil City Confidential,,United Kingdom,2009
Island of Lost Souls,,United States,1932
Raven&CM^ The,,United States,1935
Sylvia Scarlett,,United States,1935
Solid Gold Cadillac&CM^ The,,United States,1956
Rafiki,,Kenya,2018
Only Lovers Left Alive,,United Kingdom; Germany,2013
The Comb,,,1990
Student Nurses&CM^ The,,United States,1970
MASH,,United States,1970
American Movie,,United States,1999
Man Who Cheated Himself&CM^ The,,United States,1950
Mr. & Mrs. Smith,,United States,1941
Good Bye&CM^ Lenin!,,Germany,2003
Man Who Would Be King&CM^ The,,United States; United Kingdom,1975
Asako I & II,,Japan,2018
Illusionist&CM^ The,,France; United Kingdom,2010
Young Man with a Horn,,United States,1950
Our Modern Maidens,,United States,1929
Man in the Saddle,,United States,1951
Crowd Roars&CM^ The,,United States,1932
Polytechnique,,Canada,2009
Plague Dogs&CM^ The,,United Kingdom; United States,1982
Slumber Party Massacre&CM^ The,,United States,1982
Pillar of Fire&CM^ The,,France,1899
Palm Beach Story&CM^ The,,United States,1942
Stuffed,,United States; Canada,2019
Macao,,United States,1952
Pool Sharks,,United States,1915
Comedy&CM^ The,,United States,2012
Witches&CM^ The,,Italy; France,1967
Money Movers,,Australia,1978
Woman of the Year,,United States,1942
Rat Film,,United States,2016
This precious four-minute clip represents the only surviving work of the Lincoln Motion Picture Company,,,foun
My Little Chickadee,,United States,1940
Sunset Boulevard,,United States,1950
Alice,,Czechoslovakia,1988
Arabian Nights,,Italy,1974
Night Moves,,United States,1975
Contemporary Color,,United States,2016
Mercy&CM^ the Mummy Mumbled,,United States,1918
Hustler&CM^ The,,United States,1961
Last Unicorn&CM^ The,,United States,1982
Moments Without Proper Names,,United States,1987
The Phantom Museum,,,2003
Garden&CM^ The,,United Kingdom,1990
Bachelor and the Bobby-Soxer&CM^ The,,United States,1947
Death Watch,,France; West Germany,1980
Waltz with Bashir,,Israel,2008
Walk on the Wild Side,,United States,1962
Ice,,United States,1970
Joan of Arc,,France,1900
Mustang,,Turkey,2015
Poison,,United States,1991
Women&CM^ The,,United States,1939
Deathdream,,Canada,1974
Take a Giant Step,,United States,1959
No Fear&CM^ No Die,,France; West Germany,1990
Jo Jo Dancer&CM^ Your Life is Calling,,United States,1986
Big Sky&CM^ The,,United States,1952
PERSONAL PROBLEMS: Volume 2,,United States,1980
Exile,,France,2016
Day of the Jackal&CM^ The,,United Kingdom; France,1973
Full of Life,,United States,1956
Bull Durham,,United States,1988
Office Killer,,United States,1997
Home,,France,2008
Butley,,United Kingdom,1974
Hitch-Hike,,Italy,1977
Killing Fields of Dr. Haing S. Ngor&CM^ The,,United States,2015
Skin&CM^ The,,Italy,1981
Murders in the Zoo,,United States,1933
Solomon Northup’s Odyssey,,United States,1984
Gas Food Lodging,,United States,1992
Peeping Tom,,United Kingdom,1960
Joan of Arc,,France,2019
An Untitled Portrait,,United States,1993
Mr. Jealousy,,United States,1997
Princesse Tam-Tam,,France,1935
Symbol of the Unconquered: A Story of the Ku Klux Klan&CM^ The,,United States,1920
Terror in a Texas Town,,United States,1958
Carmen Jones,,United States,1954
New World&CM^ The,,United States,2005
Caught,,United States,1949
Darktown Revue&CM^ The,,United States,1931
Blue Angel&CM^ The,,Germany,1930
Return of the Soldier&CM^ The,,United Kingdom,1982
Sweetest Sound&CM^ The,,United States,2001
Immigrant&CM^ The,,United States,1917
Brother to Brother,,United States,2004
Missing Picture&CM^ The,,Cambodia; France,2013
Rocks in My Pockets,,United States,2014
Holiday,,United States,1938
Incredible Shrinking Man&CM^ The,,United States,1957
Anybody’s Woman,,United States,1981
Girlfriends,,United States,1978
Rosewood,,United States,1997
Bird with the Crystal Plumage&CM^ The,,Italy,1970
Down Argentine Way,,United States,1940
Teknolust,,United States,2002
Key Largo,,United States,1948
Boys in the Band&CM^ The,,United States,1970
Heaven Knows&CM^ Mr. Allison,,United States,1957
Pawnshop&CM^ The,,United States,1916
Princess Cyd,,United States,2017
I Am a Fugitive from a Chain Gang,,United States,1932
Kitty Foyle,,United States,1940
Family Plot,,United States,1976
Tempest,,United States,1982
Wormwood Star&CM^ The,,United States,1956
Girl Without Hands&CM^ The,,France,2016
Freud,,United States,1962
Crazies&CM^ The,,United States,1973
Swallows and Amazons,,United Kingdom,1974
Amores perros,,Mexico,2000
Humoresque,,United States,1946
Stille Nacht III: Tales from Vienna Woods,,,1992
To Die Like a Man,,Portugal,2009
Machine Gun McCain,,Italy,1969
Band of Outsiders,,France,1964
Mala Mala,,United States,2014
Bells Are Ringing,,United States,1960
Home from the Hill,,United States,1960
Stevie,,United Kingdom,1978
Rabid,,Canada,1977
Marrying Kind&CM^ The,,United States,1952
Saratoga,,United States,1937
Man from Laramie&CM^ The,,United States,1955
Margaret,,United States,2011
Reflections in a Golden Eye,,United States,1967
Cocoanuts&CM^ The,,United States,1929
DRACULA: Spanish-Language Version,,United States,1931
Tchoupitoulas,,United States,2012
Nenette and Boni,,France,1996
Trapped,,United States,1949
African Queen&CM^ The,,United States,1951
Howl,,United States,2010
Angels Wear White,,China,2017
Widow Couderc&CM^ The,,France,1971
Bedroom Window&CM^ The,,United States,1987
Man Who Knew Too Much&CM^ The,,United Kingdom,1934
Reversal of Fortune,,United States,1990
West Side Story,,United States,1961
Lion’s Den,,Argentina,2008
Riffraff,,United States,1936
His Girl Friday,,United States,1940
Anatomy of a Murder,,United States,1959
Girlhood,,France,2014
Farewell&CM^ My Lovely,,United States,1975
There Was a Crooked Man . . .,,United States,1970
White God,,Hungary,2014
Assignation&CM^ The,,United States,1953
Theater of Blood,,United Kingdom,1973
Scar of Shame&CM^ The,,United States,1929
Guard Dog,,United States,2004
Escape from New York,,United States,1981
Mr. Blandings Builds His Dream House,,United States,1948
Kate Plays Christine,,United States,2016
Cab Calloway’s Hi-De-Ho,,United States,1934
Public Enemy&CM^ The,,United States,1931
Tarnation,,United States,2003
Trog,,United Kingdom,1970
Cameraman&CM^ The,,United States,1928
Please Vote for Me,,United States,2007
Tall Target&CM^ The,,United States,1951
Every Day's a Holiday,,United States,1937
Potluck and the Passion&CM^ The,,United States,1993
Touch of Sin&CM^ A,,China,2013
Christine,,United States,2016
Buffalo Soldiers,,United States,1997
Scandal Sheet,,United States,1952
Lawless&CM^ The,,United States,1950
Count&CM^ The,,United States,1916
Cane River,,United States,1982
Living in Oblivion,,United States,1995
St. Louis Blues,,United States,1958
How Green Was My Valley,,United States,1941
Sleepwalk,,United States; West Germay,1986
Room Service,,United States,1938
Heart Is a Lonely Hunter&CM^ The,,United States,1968
Story of Louis Pasteur&CM^ The,,United States,1936
Cheat&CM^ The,,United States,1931
Mädchen in Uniform,,Germany,1931
Dressed to Kill,,United States,1980
Wanted 18&CM^ The,,Canada; Palestine,2014
Park Row,,United States,1952
Black and Tan,,United States,1929
Papa the Little Boats,,France,1971
I Wake Up Screaming,,United States,1941
Intimate Stranger,,United States,1991
Guys and Dolls,,United States,1955
Sympathy for Mr. Vengeance,,South Korea,2002
Infernal Cauldron&CM^ The,,France,1903
Nightmare Alley,,United States,1947
Ninotchka,,United States,1939
You Are Not I,,United States,1981
Belle of the Nineties,,United States,1934
5 Card Stud,,United States,1968
Mill on the Po&CM^ The,,Italy,1949
Seduction of Mimi&CM^ The,,Italy,1972
It Should Happen to You,,United States,1954
Laura,,United States,1944
Mind Game,,Japan,2004
Hot Saturday,,United States,1932
Wild River,,United States,1960
Tom of Finland,,Finland,2017
Possessed,,United States,1931
Year of Living Dangerously&CM^ The,,Australia; United States,1982
Tuesday&CM^ After Christmas,,Romania,2010
In the Cut,,United States; United Kingdom,2003
No Man of Her Own,,United States,1950
Escapes,,United States,2017
Variety,,United States,1983
Daughters of the Dust,,United States,1991
Baby Doll,,United States,1956
Professional&CM^ The,,France,1981
Big Country&CM^ The,,United States,1958
Scarlet Empress&CM^ The,,United States,1934
Once Upon a Time in the West,,Italy; United States,1968
BPM,,France,Beat
5x2,,France,2004
Brotherhood&CM^ The,,United States,1968
10 Rillington Place,,United Kingdom,1971
Girl from Chicago&CM^ The,,United States,1932
New Jerusalem,,United States,2011
Railway Children&CM^ The,,United Kingdom,1970
Babylon,,United Kingdom; Italy,1980
Wolf Man&CM^ The,,United States,1941
Duck&CM^ You Sucker,,Italy; Spain,1971
Cassandro&CM^ the Exotico!,,France,2018
Devil in a Blue Dress,,United States,1995
Old Dark House&CM^ The,,United States,1932
Thief,,United States,1981
Vision Portraits,,Canada; Germany; United States,2019
Pharmacist&CM^ The,,United States,1933
Letter to Three Wives&CM^ A,,United States,1949
Death Line,,United Kingdom,1972
Devil Is a Woman&CM^ The,,United States,1935
Chase&CM^ The,,United States,1966
Sex and Violence,,United States,1997
Towards Mathilde,,France,2005
Dracula: Pages from a Virgin’s Diary,,Canada,2002
Do bigha zamin,,India,1953
Collective: Unconscious,,United States,2016
Cat Ballou,,United States,1965
Great McGinty&CM^ The,,United States,1940
Comic Book Confidential,,Canada,1988
Born to Win,,United States,1971
Millie,,United States,1931
French Connection&CM^ The,,United States,1971
Sunday Too Far Away,,Australia,1975
We Need to Talk About Kevin,,United Kingdom; United States,2011
Miss Annie Rooney,,United States,1942
Belladonna of Sadness,,Japan,1973
Last Tree&CM^ The,,United Kingdom,2019
King of New York,,United States,1990
Private Property,,United States,1960
Jazztime Tale,,United States,1991
Not as a Stranger,,United States,1955
March of the Wooden Soldiers,,United States,1934
Across the Pacific,,United States,1942
It’s Always Fair Weather,,United States,1955
Tale of Two Sisters&CM^ A,,South Korea,2003
True Confession,,United States,1937
Union Depot,,United States,1932
Henry Gamble’s Birthday Party,,United States,2015
Devil and Daniel Johnston&CM^ The,,United States,2005
Tony Takitani,,Japan,2004
Compensation,,United States,1999
Pressure Point,,United States,1962
End of the Affair&CM^ The,,United States; United Kingdom,1955
Cruising,,United States,1980
Always Shine,,United States,2016
Topaz,,United States,1969
Things to Come,,France; Germany,2016
Two Weeks in Another Town,,United States,1962
Chess Players&CM^ The,,India,1977
McCabe & Mrs. Miller,,United States,1971
Hedwig and the Angry Inch,,United States,2001
Holiday Affair,,United States,1949
Cooley High,,United States,1975
Night of the Hunter&CM^ The,,United States,1955
El Condor,,United States,1970
Ladykillers&CM^ The,,United Kingdom,1955
Velvet Vampire&CM^ The,,United States,1971
Daddy and the Muscle Academy,,Finland,1992
Out of the Past,,United States,1947
Mary and Max,,United States; Australia,2009
Siren of the Tropics,,France,1927
Taking of Pelham One Two Three&CM^ The,,United States,1974
Grass Is Greener&CM^ The,,United Kingdom,1960
Crimson Gold,,Iran,2003
Scrooge,,United Kingdom,1970
High Art,,United States,1998
King Rat,,United States,1965
August at Akiko’s,,United States,2018
Downhill Racer,,United States,1969
Bob le flambeur,,France,1956
An Elephant Sitting Still,,China,2018
Devil’s Backbone&CM^ The,,Mexico; Spain,2001
Moonstruck,,United States,1987
Faust,,Czech Republic,1994
Romance,,France,1999
Vacation from Marriage,,United Kingdom,1945
On the Waterfront,,United States,1954
Birthright,,United States,1938
Bandini,,India,1963
Being There,,United States,1979
Summer Night,,Italy,1986
Stalag 17,,United States,1953
Cul-de-sac,,United Kingdom,1966
Second Cousins Once Removed,,United States,2010
Talk of the Town&CM^ The,,United States,1942
Ballad of Genesis and Lady Jaye&CM^ The,,United States,2011
Pierrot le fou,,France,1965
Learning Tree&CM^ The,,United States,1969
Man in the Gray Flannel Suit&CM^ The,,United States,1956
Fat City,,United States,1972
Bonjour tristesse,,United Kingdom,1958
Suture,,United States,1993
Beat Girl,,United Kingdom,1960
Woman Is a Woman&CM^ A,,France,1961
Spy Who Came in from the Cold&CM^ The,,United States,1965
Lost Horizon,,United States,1937
Kevin Beasley’s Raw Materials,,United States,2019
Last Party&CM^ The,,United States,1993
Family Fundamentals,,United States,2002
Lights in the Dusk,,Finland,2006
Jitterbugs,,United States,1943
Harriet Craig,,United States,1950
Manhunter,,United States,1986
Diary of a Chambermaid,,France,1964
Homo Sapiens,,Switzerland,2016
Bluebeard,,France,2009
Hallelujah,,United States,1929
Roman Holiday,,United States,1953
I Married a Strange Person!,,United States,1997
Strange Love of Martha Ivers&CM^ The,,United States,1946
Queen&CM^ The,,United States,1968
Coma,,United States,1978
Last Days of Disco&CM^ The,,United States,1998
Autumn Leaves,,United States,1956
Bisbee '17,,United States,2018
Dishonored,,United States,1931
Sister,,France,2012
Tabu,,Portugal,2012
Stille Nacht I: Dramolet,,,1988
Ox-Bow Incident&CM^ The,,United States,1942
Five Star Final,,United States,1931
Columbus,,United States,2017
Starstruck,,Australia,1982
Spellbound,,United States,2002
Millennium Actress,,Japan,2001
Nosferatu,,Germany,1922
Lifeboat,,United States,1944
Patton,,United States,1970
Devil-Doll&CM^ The,,United States,1936
Affirmations,,United States,1990
William Eggleston in the Real World,,United States,2005
Beyond the Valley of the Dolls,,United States,1970
Archangel,,Canada,1990
My Brother's Wedding,,United States,1983
Les saignantes,,Cameroon,2005
Thelma,,Norway,2017
Investigation of a Citizen Above Suspicion,,Italy,1970
Harvey,,United States,1950
Johnny Guitar,,United States,1954
Ten Minutes to Live,,United States,1932
Chant of Jimmie Blacksmith&CM^ The,,Australia,1978
Virtuous Sin&CM^ The,,United States,1930
Rock ’n’ Roll High School,,United States,1979
575 Castro St.,,United States,2009
You Only Live Once,,United States,1937
Accident,,United Kingdom,1967
Cow Who Wanted to Be a Hamburger&CM^ The,,United States,2010
Oath&CM^ The,,United States,2010
Celebration,,France,2007
Ladies’ Man,,United States,1931
Three Faces of Eve&CM^ The,,United States,1957
Oxhide,,China,2005
Canterbury Tales&CM^ The,,Italy,1972
Love is the Devil: Study for a Portrait of Francis Bacon,,United Kingdom,1998
Wild Bunch&CM^ The,,United States,1969
Don’t Blink – Robert Frank,,United States,2015
Careful,,Canada,1992
Speaking Parts,,Canada,1989
Eat a Bowl of Tea,,United States,1989
Killer’s Kiss,,United States,1955
White Sheik&CM^ The,,Italy,1952
Enemy Below&CM^ The,,United States,1957
Behind the White Glasses,,Italy,2015
Picture of Dorian Gray&CM^ The,,United States,1945
Day at the Races&CM^ A,,United States,1937
Mark&CM^ The,,United Kingdom,1961
National Velvet,,United States,1944
Bamboozled,,United States,2000
Square&CM^ The,,Sweden; Germany,2017
Black Jack,,United Kingdom,1979
Crying Fist,,South Korea,2005
Hannah Arendt,,Germany,2012
Rocco and His Brothers,,Italy,1960
Ernest & Celestine,,France,2012
When I Get Home,,United States,2019
Long Way North,,France; Denmark,2015
Ministry of Fear,,United States,1944
Big Fish & Begonia,,China,2016
Companeros,,Italy,1970
Treasure of the Sierra Madre&CM^ The,,United States,1948
Mother,,South Korea,2009
Conceiving Ada,,United States,1997
Automobile&CM^ The,,Italy,1971
This Is Not a Film,,Iran,2011
Face In the Crowd&CM^ A,,United States,1957
After Hours,,United States,1985
Old Boyfriends,,United States,1979
Sea Shall Not Have Them&CM^ The,,United Kingdom,1954
Haunting&CM^ The,,United Kingdom,1963
Luminous Motion,,United States,1998
Hold Your Man,,United States,1933
Yearling&CM^ The,,United States,1946
Life and Nothing But,,United States,1989
Silent Partner&CM^ The,,Canada,1978
Beware! The Blob,,United States,1972
When Pigs Fly,,Germany; United States,1993
Killing&CM^ The,,United States,1956
Marianne and Juliane,,West Germany,1981
Fatal Glass of Beer&CM^ The,,United States,1933
Mercenary&CM^ The,,Italy,1968
Long Weekend,,Australia,1978
Big Gundown&CM^ The,,Italy; Spain,1966
Almayer’s Folly,,Belgium; France,2011
Thelma & Louise,,United States,1991
Phantom Love,,United States,2007
Riot in Cell Block 11,,United States,1954
Hail the Conquering Hero,,United States,1944
Ride Lonesome,,United States,1959
Inside,,France,2007
7th Voyage of Sinbad&CM^ The,,United States,1958
King and the Mockingbird&CM^ The,,France,1980
Man with the Gun,,United States,1955
Handmaid’s Tale&CM^ The,,United States,1990
Mutant Aliens,,United States,2001
Humanoids from the Deep,,United States,1980
Heiress&CM^ The,,United States,1949
Black Is . . . Black Ain’t,,United States,1994
Policeman,,Israel; France,2011
Music Lovers&CM^ The,,United States,1971
Dames,,United States,1934
Vanilla Sex,,United States,1992
Ferdinando and Carolina,,Italy,1999
One Hour with You,,United States,1932
Day for Night,,France,1973
Tomorrow Is Another Day,,United States,1951
Sidewalk Stories,,United States,1989
Karaoke Girl,,Thailand,2013
Snake Pit&CM^ The,,United States,1948
Empty Suitcases,,United States,1980
Reckless,,United States,1935
Damned Don’t Cry&CM^ The,,United States,1950
Wicker Man&CM^ The,,United Kingdom,1973
Cast a Dark Shadow,,United Kingdom,1955
Death in Venice,,Italy,1971
Nobody’s Business,,United States,1996
I Shall Not Be Removed: The Life of Marlon Riggs,,United States,1996
What Have You Done to Solange?,,Italy,1972
Ghost and Mrs. Muir&CM^ The,,United States,1947
California Typewriter,,United States,2016
Quiet Place in the Country&CM^ A,,Italy,1968
Cape Fear,,United States,1962
Down There,,Belgium; France,2006
Badlands,,United States,1973
Man with the Golden Arm&CM^ The,,United States,1955
Floorwalker&CM^ The,,United States,1916
Bombshell,,United States,1933
Sun Valley Serenade,,United States,1941
Hands Across the Table,,United States,1935
Knock on Any Door,,United States,1949
Bright Star,,United Kingdom; France,2009
Lusty Men&CM^ The,,United States,1952
Poetry in Motion,,Canada,1982
Doll’s House&CM^ A,,United Kingdom,1973
Blue Diary,,United States,1998
Election,,United States,1999
White Elephant,,Argentina,2012
Christmas Eve,,United States,1947
One of Those Days,,United States,1988
Black Power Mixtape 1967–1975&CM^ The,,Sweden; United States,2011
Black Christmas,,Canada,1974
Duel at Diablo,,United States,1966
Paprika,,Japan,2006
Awaara,,India,1951
These Three,,United States,1936
Return of Ringo&CM^ The,,Italy,1965
Virtue,,United States,1932
No Man’s Land,,Bosnia and Herzegovina,2001
Million Dollar Legs,,United States,1932
Love on the Run,,United States,1936
Funeral Parade of Roses,,Japan,1969
Stranger by the Lake,,France,2013
Panic in Needle Park&CM^ The,,United States,1971
Sing&CM^ Bing&CM^ Sing,,United States,1933
Story of Lovers Rock&CM^ The,,United Kingdom,2011
Bronze Buckaroo&CM^ The,,United States,1939
Design for Living,,United States,1933
Bright Future,,Japan,2003
Horn Dog,,United States,2009
Marzipan Pig&CM^ The,,United States,1990
Class&CM^ The,,France,2008
Lives of Others&CM^ The,,Germany,2006
Father of My Children,,France,2009
Night Train Murders,,Italy,1975
Rear Window,,United States,1954
Thirty Seconds over Tokyo,,United States,1944
Werewolf,,Canada,2016
Wonders&CM^ The,,Italy; Germany,2014
Born in Flames,,United States,1983
Croupier,,Ireland,1998
My Country&CM^ My Country,,United States,2006
Back Street,,United States,1932
Anderson Tapes&CM^ The,,United States,1971
Parting Glances,,United States,1986
Royal Scandal&CM^ A,,United States,1945
Citizen Ruth,,United States,1996
Artie Shaw’s Class in Swing,,United States,1939
Mrs. Parker and the Vicious Circle,,United States,1994
Witch Who Came from the Sea&CM^ The,,United States,1976
John McEnroe: In the Realm of Perfection,,France,2018
Visitors&CM^ The,,United States,1972
Welcome Home&CM^ Soldier Boys,,United States,1971
Body Heat,,United States,1981
Strange Culture,,United States,2007
In an unauthorized retelling of W. Somerset Maugham’s short story “Miss Thompson&CM^” Francine Everette stars as Gertie La Rue&CM^ a nightclub entertainer who arrives at a Caribbean resort to entertain the tourists and the GIs stationed nearby. But an intolerant reformer,,,Alfr
Within Our Gates,,United States,1920
This Unnameable Little Broom,,,1985
Doctor X,,United States,1932
Duck Soup,,United States,1933
LA FLOR: Part I,,Argentina,2018
Death on the Nile,,United Kingdom,1978
Valachi Papers&CM^ The,,Italy; France,1972
Kindergarten Teacher&CM^ The,,Israel; France,2014
Bride of Frankenstein,,United States,1935
Big Chill&CM^ The,,United States,1983
Chaplin’s Goliath,,United Kingdom,1996
Go West Young Man,,United States,1936
Commandment Keeper Church&CM^ Beaufort South Carolina&CM^ May 1940,,United States,1940
Unrelated,,United Kingdom,2007
In Cold Blood,,United States,1967
Marnie,,United States,1964
Two Drifters,,Portugal,2005
Caché,,France; Austria,2005
How to Kiss,,United States,1988
Waterdance&CM^ The,,United States,1992
Possessed,,United States,1947
Last Command&CM^ The,,United States,1955
Underneath&CM^ The,,United States,1995
Amour,,France; Austria,2012
Quiet as Kept,,United States,2007
Green-Eyed Blonde&CM^ The,,United States,1957
Adventurer&CM^ The,,United States,1917
Sadie McKee,,United States,1934
Barbarella,,France; Italy,1968
Pumpkin Eater&CM^ The,,United Kingdom,1964
Pandora and the Flying Dutchman,,United States,1951
Stormy Weather,,United States,1943
Flames,,United States,2017
Bestiaire,,Canada; France,2012
Way West&CM^ The,,United States,1967
Ninth Configuration&CM^ The,,United States,1980
Attenberg,,Greece,2010
Comanche Station,,United States,1960
That Touch of Mink,,United States,1962
Second Coming,,United Kingdom,2014
